FECHA	HORA	T1_LN2(C)	T2_LN2(C)	T3_LN2(C)	T4_LN2(C)	T1_LAr(C)	T2_LAr(C)	T3_LAr(C)	T4_LAr(C)	T.Elect(C)	F_LN2.O(L/Min)	P_LN2.O(Bar)	T_LN2.O(C)	P_LN2(Bar)	P_LAr(Bar)	N.LN2_M(Cm)	N.LN2_L(Cm)	N_Max(Cm)	N_Min(Cm)	P_Alarm(Bar)	P_Max(Bar)	P_Min(Bar)	LN2.Max(C)	T_LAr	T_Bucle(S)	Llenado	AlivioLento	AlivioRapido
26/07/2022	15:37:43	-183.865	-142.862	-99.871	-35.145	-174.901	-150.379	-146.748	-149.832	25.000	1.18	3.275	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:37:45	-183.862	-142.859	-99.871	-35.145	-174.898	-150.374	-146.742	-149.828	24.500	1.18	3.271	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:37:47	-183.857	-142.856	-99.870	-35.144	-174.897	-150.370	-146.741	-149.827	25.000	1.16	3.273	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:37:49	-183.864	-142.853	-99.869	-35.144	-174.892	-150.368	-146.737	-149.822	25.000	1.17	3.273	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:37:51	-183.871	-142.850	-99.868	-35.144	-174.890	-150.364	-146.735	-149.818	25.000	1.19	3.275	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:37:53	-183.876	-142.847	-99.867	-35.143	-174.883	-150.360	-146.731	-149.814	25.000	1.20	3.273	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:37:55	-183.878	-142.844	-99.868	-35.144	-174.880	-150.357	-146.729	-149.812	25.000	1.17	3.273	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:37:57	-183.879	-142.841	-99.866	-35.143	-174.878	-150.355	-146.727	-149.809	25.000	1.16	3.273	35.900	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:37:59	-183.878	-142.838	-99.866	-35.143	-174.874	-150.353	-146.723	-149.806	25.000	1.18	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:01	-183.883	-142.835	-99.865	-35.143	-174.872	-150.350	-146.720	-149.804	25.000	1.18	3.275	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:03	-183.871	-142.831	-99.864	-35.142	-174.870	-150.347	-146.718	-149.802	25.000	1.15	3.273	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:05	-183.874	-142.829	-99.863	-35.142	-174.866	-150.344	-146.713	-149.799	25.000	1.19	3.273	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:07	-183.873	-142.826	-99.863	-35.141	-174.863	-150.339	-146.709	-149.796	25.000	1.16	3.275	35.900	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:09	-183.885	-142.823	-99.862	-35.141	-174.862	-150.336	-146.708	-149.793	25.000	1.18	3.273	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:11	-183.865	-142.820	-99.861	-35.141	-174.860	-150.333	-146.704	-149.788	25.000	1.18	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:13	-183.874	-142.817	-99.860	-35.141	-174.856	-150.328	-146.702	-149.783	25.000	1.20	3.271	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:15	-183.859	-142.814	-99.859	-35.140	-174.853	-150.325	-146.697	-149.779	25.000	1.20	3.275	35.800	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:17	-183.861	-142.811	-99.859	-35.140	-174.850	-150.321	-146.693	-149.775	25.000	1.17	3.275	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:19	-183.881	-142.808	-99.858	-35.140	-174.846	-150.318	-146.690	-149.774	25.000	1.18	3.273	35.900	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:21	-183.864	-142.805	-99.858	-35.140	-174.843	-150.316	-146.688	-149.771	25.000	1.16	3.273	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:23	-183.857	-142.802	-99.857	-35.139	-174.839	-150.312	-146.683	-149.767	25.000	1.17	3.275	35.800	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:25	-183.859	-142.799	-99.856	-35.139	-174.837	-150.308	-146.682	-149.765	25.000	1.17	3.271	35.800	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:27	-183.858	-142.796	-99.855	-35.139	-174.834	-150.308	-146.679	-149.761	25.000	1.18	3.273	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:29	-183.860	-142.793	-99.854	-35.139	-174.830	-150.302	-146.677	-149.758	25.000	1.17	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:31	-183.869	-142.790	-99.854	-35.138	-174.826	-150.298	-146.675	-149.755	25.000	1.16	3.273	35.800	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:33	-183.862	-142.787	-99.853	-35.138	-174.824	-150.295	-146.670	-149.751	25.000	1.15	3.273	35.800	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:35	-183.862	-142.784	-99.852	-35.138	-174.820	-150.294	-146.668	-149.748	25.000	1.17	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:37	-183.852	-142.781	-99.852	-35.137	-174.818	-150.290	-146.666	-149.745	25.000	1.17	3.275	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:39	-183.854	-142.779	-99.851	-35.137	-174.814	-150.286	-146.663	-149.742	25.000	1.15	3.271	35.800	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:41	-183.865	-142.776	-99.850	-35.137	-174.812	-150.284	-146.659	-149.741	25.000	1.15	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:43	-183.863	-142.773	-99.849	-35.137	-174.807	-150.281	-146.656	-149.737	25.000	1.19	3.273	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:45	-183.893	-142.770	-99.848	-35.136	-174.804	-150.277	-146.654	-149.735	25.000	1.18	3.271	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:47	-183.879	-142.767	-99.848	-35.136	-174.802	-150.276	-146.650	-149.731	25.000	1.15	3.271	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:49	-183.871	-142.764	-99.847	-35.136	-174.798	-150.270	-146.647	-149.728	25.000	1.17	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:51	-183.870	-142.761	-99.847	-35.136	-174.794	-150.268	-146.645	-149.725	25.000	1.17	3.271	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:53	-183.869	-142.758	-99.845	-35.135	-174.791	-150.263	-146.643	-149.723	25.000	1.14	3.273	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:55	-183.881	-142.755	-99.845	-35.135	-174.787	-150.259	-146.640	-149.718	25.000	1.15	3.275	35.800	3.281	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:57	-183.876	-142.752	-99.844	-35.134	-174.785	-150.256	-146.636	-149.715	25.000	1.16	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:38:59	-183.871	-142.750	-99.843	-35.134	-174.782	-150.252	-146.631	-149.711	25.000	1.18	3.275	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:01	-183.865	-142.747	-99.843	-35.134	-174.778	-150.247	-146.629	-149.711	25.000	1.16	3.273	35.800	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:03	-183.871	-142.743	-99.842	-35.134	-174.775	-150.244	-146.626	-149.708	25.000	1.16	3.271	35.800	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:05	-183.892	-142.741	-99.841	-35.133	-174.772	-150.242	-146.623	-149.704	25.000	1.15	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:07	-183.869	-142.738	-99.840	-35.133	-174.769	-150.238	-146.620	-149.702	25.000	1.16	3.275	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:09	-183.878	-142.735	-99.840	-35.133	-174.766	-150.236	-146.616	-149.700	25.000	1.13	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:11	-183.870	-142.732	-99.838	-35.132	-174.761	-150.233	-146.613	-149.699	25.000	1.15	3.273	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:13	-183.870	-142.729	-99.838	-35.132	-174.759	-150.231	-146.612	-149.694	25.000	1.15	3.269	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:15	-183.866	-142.726	-99.837	-35.131	-174.756	-150.227	-146.610	-149.690	25.000	1.14	3.273	35.800	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:17	-183.867	-142.723	-99.836	-35.131	-174.753	-150.223	-146.605	-149.687	25.000	1.16	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:19	-183.866	-142.720	-99.836	-35.131	-174.750	-150.219	-146.603	-149.684	25.000	1.18	3.273	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:21	-183.870	-142.717	-99.835	-35.131	-174.748	-150.216	-146.599	-149.680	25.000	1.16	3.273	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:23	-183.863	-142.714	-99.834	-35.131	-174.744	-150.213	-146.598	-149.677	25.000	1.17	3.273	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:25	-183.872	-142.712	-99.833	-35.130	-174.740	-150.210	-146.595	-149.675	25.000	1.18	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:27	-183.870	-142.708	-99.833	-35.130	-174.737	-150.206	-146.590	-149.671	25.000	1.16	3.275	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:29	-183.891	-142.706	-99.831	-35.130	-174.735	-150.205	-146.587	-149.671	25.000	1.15	3.271	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:31	-183.881	-142.703	-99.831	-35.130	-174.730	-150.201	-146.584	-149.666	25.000	1.19	3.273	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:33	-183.864	-142.700	-99.830	-35.130	-174.727	-150.198	-146.580	-149.663	25.000	1.15	3.273	35.800	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:35	-183.932	-142.697	-99.829	-35.129	-174.724	-150.194	-146.576	-149.659	25.000	1.13	3.275	35.900	3.281	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:37	-183.894	-142.694	-99.828	-35.128	-174.722	-150.190	-146.574	-149.657	25.000	1.17	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:39	-183.869	-142.691	-99.828	-35.128	-174.719	-150.186	-146.572	-149.652	25.000	1.16	3.271	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:41	-183.854	-142.688	-99.827	-35.128	-174.715	-150.185	-146.569	-149.650	25.000	1.17	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:43	-183.856	-142.685	-99.826	-35.127	-174.714	-150.180	-146.566	-149.646	25.000	1.15	3.273	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:45	-183.851	-142.682	-99.825	-35.128	-174.710	-150.177	-146.564	-149.645	25.000	1.14	3.273	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:47	-183.852	-142.680	-99.825	-35.127	-174.707	-150.174	-146.559	-149.641	25.000	1.14	3.271	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:49	-183.845	-142.677	-99.824	-35.127	-174.705	-150.170	-146.557	-149.637	25.000	1.15	3.271	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:51	-183.859	-142.674	-99.823	-35.126	-174.702	-150.168	-146.553	-149.635	25.000	1.17	3.275	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:53	-183.867	-142.671	-99.823	-35.127	-174.696	-150.164	-146.550	-149.632	25.000	1.13	3.273	35.800	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:55	-183.858	-142.668	-99.822	-35.126	-174.695	-150.160	-146.547	-149.628	25.000	1.15	3.275	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:57	-183.857	-142.666	-99.821	-35.126	-174.691	-150.158	-146.544	-149.624	25.000	1.16	3.271	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:39:59	-183.860	-142.663	-99.820	-35.125	-174.688	-150.155	-146.541	-149.621	25.000	1.14	3.273	35.800	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:01	-183.853	-142.660	-99.819	-35.125	-174.685	-150.152	-146.538	-149.618	25.000	1.13	3.273	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:03	-183.862	-142.657	-99.819	-35.125	-174.682	-150.149	-146.535	-149.616	25.000	1.13	3.273	35.900	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:05	-183.873	-142.654	-99.818	-35.125	-174.679	-150.145	-146.533	-149.613	25.000	1.15	3.273	35.900	3.328	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:07	-183.862	-142.651	-99.817	-35.125	-174.677	-150.143	-146.531	-149.610	25.000	1.16	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:09	-183.863	-142.648	-99.816	-35.124	-174.674	-150.137	-146.527	-149.608	25.000	1.17	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:11	-183.853	-142.645	-99.816	-35.123	-174.670	-150.136	-146.525	-149.604	25.000	1.14	3.273	35.800	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:13	-183.867	-142.643	-99.815	-35.123	-174.669	-150.131	-146.522	-149.602	25.000	1.14	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:15	-183.872	-142.640	-99.814	-35.123	-174.666	-150.128	-146.517	-149.598	25.000	1.17	3.271	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:17	-183.875	-142.637	-99.813	-35.122	-174.665	-150.125	-146.517	-149.597	25.000	1.15	3.271	35.900	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:19	-183.862	-142.634	-99.812	-35.122	-174.660	-150.120	-146.514	-149.595	25.000	1.12	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:21	-183.861	-142.631	-99.811	-35.122	-174.656	-150.119	-146.510	-149.591	25.000	1.16	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:23	-183.860	-142.629	-99.811	-35.122	-174.653	-150.114	-146.507	-149.588	25.000	1.16	3.273	35.900	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:25	-183.866	-142.626	-99.811	-35.121	-174.652	-150.113	-146.505	-149.584	25.000	1.15	3.273	35.900	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:27	-183.868	-142.623	-99.809	-35.121	-174.649	-150.111	-146.500	-149.582	25.000	1.14	3.271	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:29	-183.864	-142.620	-99.809	-35.121	-174.646	-150.107	-146.498	-149.578	25.000	1.12	3.273	35.900	3.289	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:31	-183.868	-142.618	-99.808	-35.121	-174.644	-150.101	-146.494	-149.573	25.000	1.13	3.273	35.900	3.320	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:33	-183.870	-142.614	-99.807	-35.120	-174.641	-150.100	-146.492	-149.570	25.000	1.14	3.273	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:35	-183.873	-142.612	-99.806	-35.120	-174.637	-150.097	-146.490	-149.566	25.000	1.18	3.275	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:37	-183.870	-142.609	-99.805	-35.120	-174.635	-150.095	-146.488	-149.565	25.000	1.14	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:39	-183.872	-142.606	-99.805	-35.120	-174.633	-150.091	-146.484	-149.561	25.000	1.14	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:41	-183.875	-142.604	-99.804	-35.119	-174.630	-150.088	-146.482	-149.557	25.000	1.14	3.273	35.800	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:43	-183.871	-142.600	-99.803	-35.119	-174.627	-150.085	-146.479	-149.555	25.000	1.13	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:45	-183.876	-142.598	-99.802	-35.119	-174.625	-150.081	-146.477	-149.553	25.000	1.17	3.273	35.800	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:47	-183.882	-142.595	-99.801	-35.119	-174.622	-150.079	-146.472	-149.549	25.000	1.15	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:49	-183.894	-142.592	-99.801	-35.118	-174.619	-150.076	-146.470	-149.547	25.000	1.14	3.273	35.800	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:51	-183.868	-142.589	-99.800	-35.118	-174.617	-150.074	-146.467	-149.543	25.000	1.14	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:53	-183.890	-142.586	-99.799	-35.118	-174.614	-150.070	-146.464	-149.540	25.000	1.16	3.273	35.800	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:55	-183.869	-142.583	-99.798	-35.117	-174.612	-150.067	-146.460	-149.537	25.000	1.16	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:57	-183.878	-142.581	-99.797	-35.117	-174.609	-150.063	-146.457	-149.535	25.000	1.13	3.269	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:40:59	-183.870	-142.578	-99.796	-35.117	-174.607	-150.061	-146.453	-149.534	25.000	1.15	3.273	35.900	3.297	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
26/07/2022	15:41:01	-183.856	-142.575	-99.796	-35.116	-174.604	-150.058	-146.453	-149.532	25.000	1.12	3.273	35.800	3.304	1.220	0.000	0.000	31.000	0.500	3.750	3.650	3.600	-180.000	-183.500	1.000	CLOSE	CLOSE	CLOSE
